timestamp,open,high,low,close,volume
2020-02-03,18.4333,18.8763,18.1959,18.46,1314693.12
2020-02-04,18.461,18.6158,17.87,18.1778,1215609.2
2020-02-05,18.1778,19.4583,18.1635,19.262,2068915.04
2020-02-06,19.2686,20.84,19.03,20.6675,2794537.34
2020-02-07,20.6665,22.5221,20.5199,22.0555,3187751.23
2020-02-08,22.036,22.19,20.8943,21.7888,2208642.4
2020-02-09,21.7871,24.3814,21.7746,24.38,2853749.06
2020-02-10,24.3517,25.7935,23.3,25.1465,4794544.72
2020-02-11,25.145,25.74,24.1202,25.6963,3512538.38
2020-02-12,25.6728,26.9196,25.3402,26.4243,2954235.48
2020-02-13,26.4136,27.1905,24.5995,25.4579,3638084.35
2020-02-14,25.4621,26.513,25.0304,26.3547,3252594.32
2020-02-15,26.3662,26.4931,23.5288,24.2576,3355196.37
2020-02-16,24.2388,25.2485,21.8,23.3193,3752723.69
2020-02-17,23.3193,23.6,21.551,23.4555,3208991.96
2020-02-18,23.4558,24.4588,22.8013,24.0821,3010749.17
2020-02-19,24.0611,24.3264,21.8,22.3709,2160221.91
2020-02-20,22.3702,22.6741,21.0,22.1626,2367513.62
2020-02-21,22.1617,22.8639,21.7677,22.1888,2989205.36
2020-02-22,22.1997,22.35,21.5,21.9689,2139282.22
2020-02-23,21.9458,22.98,21.9275,22.8452,3052036.96
2020-02-24,22.8267,23.255,21.4844,22.0965,2294898.35
2020-02-25,22.0965,22.0967,20.0711,20.3193,2335580.11
2020-02-26,20.3316,20.5191,17.9,18.7441,3772185.04
2020-02-27,18.7338,19.6499,17.7051,19.2,3018934.76
2020-02-28,19.1889,19.7551,17.9053,18.9838,3099999.93
2020-02-29,18.9838,20.4,18.8,19.23,3569383.92
2020-03-01,19.2481,19.8994,18.488,18.902,2382184.78
2020-03-02,18.9183,20.0722,18.7583,19.9289,3267729.0
2020-03-03,19.9297,20.3865,19.3156,19.6882,2545825.0
2020-03-04,19.6707,20.2847,19.5131,19.95,2408511.94
2020-03-05,19.95,21.4585,19.9401,20.7462,3090423.11
2020-03-06,20.7463,21.7628,20.6303,21.3389,3229858.82
2020-03-07,21.3389,21.49,19.7183,20.25,2378944.85
2020-03-08,20.25,20.2612,16.7315,16.894,3465550.25
2020-03-09,16.8939,17.4775,15.6168,16.5888,4046754.14
2020-03-10,16.5934,17.4475,16.3107,16.8671,3449744.57
2020-03-11,16.853,17.1388,15.41,16.5705,2581538.77
2020-03-12,16.5698,16.6,8.89,9.2566,8801238.37
2020-03-13,9.2565,11.5572,6.38,10.9204,11661947.1
2020-03-14,10.9224,11.2886,9.8652,10.1487,5350550.68
2020-03-15,10.1475,11.2644,9.9768,10.3898,6424065.36
2020-03-16,10.3808,10.3952,8.4422,9.4285,5814301.17
2020-03-17,9.429,10.49,9.3265,10.2576,5102840.45
2020-03-18,10.2498,10.4301,9.6539,10.3866,4453108.43
2020-03-19,10.3917,12.6891,10.226,12.2597,5850057.14
2020-03-20,12.2597,13.65,10.4014,11.9147,6965457.92
2020-03-21,11.8967,12.4199,11.25,12.1,5811696.5
2020-03-22,12.105,12.4754,11.0145,11.167,4562736.86
2020-03-23,11.1494,12.49,10.8427,12.1887,5299899.45
2020-03-24,12.1887,12.5834,11.91,12.426,4627182.29
2020-03-25,12.4261,12.7108,12.0561,12.3251,3607793.89
2020-03-26,12.3253,13.2565,12.19,13.199,3439169.72
2020-03-27,13.1989,13.3655,12.16,12.3354,2778050.91
2020-03-28,12.3375,12.3588,11.6414,12.1888,2478685.11
2020-03-29,12.1888,12.2425,11.275,11.3008,2305768.52
2020-03-30,11.3007,12.4277,11.2552,12.1365,4237647.48
2020-03-31,12.1368,12.7322,12.118,12.5451,5120471.15
2020-04-01,12.5497,12.7386,11.96,12.72,4359956.32
2020-04-02,12.719,13.7362,12.5349,13.0166,5332604.53
2020-04-03,13.0185,13.57,12.9106,13.3615,5030322.03
2020-04-04,13.3682,14.0561,13.1724,13.7606,4840528.53
2020-04-05,13.7608,13.9638,13.4002,13.6888,4275639.25
2020-04-06,13.6888,15.2149,13.6371,15.1989,5583296.76
2020-04-07,15.193,15.49,14.2503,14.7266,4718920.67
2020-04-08,14.7267,15.3486,14.57,15.0888,4614905.63
2020-04-09,15.0899,15.2011,14.6279,15.0096,4638418.39
2020-04-10,15.0096,15.0797,13.47,13.72,3999879.14
